ED,total_workers,drove_alone,carpool,public_transit,bus,subway,railroad,streetcar,ferry,taxi,bicycle,walked,other,worked_home,pct_bus,pct_subway,pct_public_transit,pct_drove,pct_walked,pct_bicycle,pct_worked_home,bus_dependency_score,transit_reliance,bus_subway_ratio,total_tt_universe,tt_under_10,tt_10_14,tt_15_19,tt_20_24,tt_25_29,tt_30_34,tt_35_44,tt_45_59,tt_60_plus,avg_commute_time,pct_long_commute,ED_num.x,Zohran_Mamdani,Andrew_Cuomo,Irene_Estrada,Curtis_Sliwa,Eric_Adams,total_votes,Mamdani_pct,Cuomo_pct,Estrada_pct,Sliwa_pct,Adams_pct,winner,ED_num.y,total_pop,pct_white,pct_black,pct_asian,pct_hispanic,median_age,median_income,pct_poverty,pct_bachelors_plus,pct_renter,median_rent,pct_foreign_born,pct_spanish_home,pct_asian_lang_home,bangladeshi,pakistani,chinese,korean,filipino,asian_indian,vietnamese,mexican,puerto_rican,dominican,ecuadorian,colombian,salvadoran,italian,irish,polish,russian,greek,turnout_rate,turnout_strength,muslim_proxy,hindu_proxy,jewish_proxy,dist_to_mosque,mosques_nearby,dist_to_synagogue,synagogues_nearby,Mamdani_votes,Cuomo_votes,Sliwa_votes,margin,margin_votes,potential_voters,turnout_gap,support_category,turnout_category,strategic_type,south_asian_total,south_asian_pct,expected_mamdani,performance_gap
34047,814.5142372267088,179.7025301397751,31.906183884297675,472.47113111235797,45.51287910816563,422.26533652560187,4.6917507419737,0.0011647366168028434,0,33.31143026801327,14.544807991563298,3.754136662515245,3.753411797577045,75.07060537060924,5.5877327894389826,51.842597369856676,58.00649141763892,25.979744042850218,0.46090497758485865,1.7857033464615735,9.216610580830691,5.5877327894389826,58.00649141763892,0.10778265505439183,739.4436318560996,2.8185684628688473e-5,3.7534277726319947,27.212219818351517,2.3485002457271866,35.657768093696916,13.606312488274154,107.91682303894925,0.0012793388032828765,57.711582433271005,13.875391062471792,7.804903482258345,47,268,286,1,62,2,619,43.3,46.2,0.2,10,0.3,Cuomo,47,1690.52942915202,12.46293741072219,10.506013919991789,24.06060594624839,51.98964540195512,50.00995555711358,76634.98368062453,0,39.977984131367954,14.46557211105401,227.8189522239595,0,0,0,37.06129554957439,6.098503785889637,99.92425862769296,1.207852289995468e-5,39.40668931650297,7.043276299224204,9.38226706089598,168.4136695243037,40.34547776539588,247.2319835667021,180.6159562703078,244.88639051619495,0.00362373953894551,0,25.332124102444443,0,6.076050595432903e-6,8.913185706997476,0.3661574825766235,0.7279539908237186,4.691019288399257,15.011261722877624,25.800609504364616,1103.763603093243,0,359.0746927213424,1,268,286,62,-2.9000000000000057,-18,1071.52942915202,0.6338425174233765,Opposition (< 45%),High Turnout (30%+),UPHILL PERSUASION,50.20307563468823,2.96966587916014,45.890899763748045,-2.590899763748048
34048,1015.937096396064,249.98012870139453,88.65961341386648,553.7518769237307,33.922150894753365,519.8297174517046,6.748722894243979e-6,1.8285498204264663e-6,0,1.643588175412181e-4,0.0016411897833444704,24.23082478387392,0.0019224502313692016,99.31090179206252,3.339001106967038,51.16751020272307,54.50651215396214,33.33274700929338,2.385071366114139,1.6154442919413302e-4,9.775300276400781,3.339001106967038,54.50651215396214,0.06525627480676871,916.6261946040015,13.563648176239516,13.079338100358433,0.011714661390422215,91.07595903046838,80.91146165766793,11.146436479189417,77.05241610958198,7.751761671517595,50.388695303964944,12.811991149444529,6.342875352869468,48,225,125,0,27,2,379,59.4,33,0,7.1,0.5,Mamdani,48,1220.9834880313642,8.132568381258695,2.614113077066055,22.027873553060495,65.60227933933186,44.439636240778505,81639.27031266862,0,23.55471869846585,59.152421546499,1113.0601001358036,0,0,0,108.0227894318988,14.53198217058279,147.75918193849958,5.812813688087091,47.96115302550261,199.58375552082225,4.7446952906942487e-4,353.6527820233176,70.7234931406817,175.3627201781534,228.69645258701857,85.26909586788507,5.6175569824670356e-6,0,5.77842161572941e-4,0,0.0010943242860958,12.111174870748483,0.31040550811303386,0.6171140538067844,1.8138558919039e-5,4.184301448058829e-5,0.00112343161645529,1253.8019132856264,0,545.7068066712753,1,225,125,27,26.4,100,841.9834880313642,0.6895944918869661,Moderate Support (50-60%),High Turnout (30%+),OPPOSITION TERRITORY,322.13852712330385,26.383528547359752,57.915058564207925,1.4849414357920736
34049,1607.0411676606498,235.74816417647202,61.98784936490787,852.0385681135401,26.419690018707843,817.9979586528057,7.620919442026631,0,0,5.589626348690568,12.703757399127067,119.39929984653351,59.95142957147417,259.62228656119066,1.643995844684344,50.90087143464752,53.01908782796412,18.526968663459353,7.429759874810277,0.7905060339941242,16.155297809770467,1.643995844684344,53.01908782796412,0.032297990159070214,1347.4188810994592,15.75060389977421,24.388467261979763,66.05292558111734,10.670949958629663,60.968939258787195,73.67349632102218,163.60300345664734,34.042186953357486,109.23631672998083,16.039439060292484,10.63355321000302,49,386,245,2,41,1,675,57.2,36.3,0.3,6.1,0.1,Mamdani,49,1653.33351959789,16.859572123285325,4.261722356221513e-5,2.450200810530211,72.08788486220325,41.99406139377011,68418.84818512523,0,33.00169120849732,74.59872146932885,1980.7570008987568,0,0,0,0,35.98300877092817,20.3998719084991,55.03303334779415,15.202095782670169,9.236363022657722,0.00372133935761188,32.34736090538362,53.49493014095255,0.00113500946309706,138.5560981292409,272.674725774116,1.8526278911155953e-5,0,2.538812956953936e-4,0,3.2717304793887956,41.37107671346432,0.4082660830369954,0.8116696738610429,9.313719568031474e-5,1.6557723676500398e-4,0.00416012807372072,1082.8277411209094,0,696.6508642749312,1,386,245,41,20.90000000000001,141,978.33351959789,0.5917339169630046,Moderate Support (50-60%),High Turnout (30%+),OPPOSITION TERRITORY,45.21937179358589,2.73504234067569,50.820512702202706,6.379487297797297
34050,407.9498366136096,65.03228591017998,42.92222762691294,187.03504817787396,4.463829255547385,182.57060183068327,6.170916432887631e-4,0,0,9.773678258052534,22.84063208062508,48.55710424680234,2.023238027732658,27.853469426351303,1.0942103305155404,44.7531989095035,45.84756050656899,26.462693166694958,11.90271447339573,5.598882517082273,6.8276702002292415,1.0942103305155404,45.84756050656899,0.024449879722076823,380.09636718725835,7.224963901471787,15.405428280282596,50.88986032195124,16.14793251607756,11.79654603079922,46.641248837863756,68.85074982744787,21.35512993572052,30.072137153515733,24.17155377968209,13.530060144957947,50,63,31,2,16,1,113,55.8,27.4,1.8,14.2,0.9,Mamdani,50,1146.9495946320703,0.7118076812786799,4.4449118266403875,10.898401762819253,81.59145433566732,52.898431674951325,53852.54834090464,0,23.55644367769986,68.59613449180436,1671.8451207500464,0,0,0,0,0.00291418319666765,14.556063886894991,2.0229520805336527,5.419296905409809,0.8506406969883845,38.24517021097569,204.82675188627547,13.921324808564972,4.674409692452584,115.27791393702448,110.72060278404248,0,0,2.337204846226292,0,5.630803873472127,2.446791961628469,0.0985222023085062,0.19587099477124725,0.9560542168564834,1.6996519410781927,42.70375501958959,359.2911066020049,1,931.307487203876,0,63,31,16,28.4,32,1033.9495946320703,0.9014777976914938,Moderate Support (50-60%),Low Turnout (<20%),MEDIUM OPPORTUNITY,0.8535548801850522,0.0744195633513314,60.0223258690054,-4.222325869005402
34051,819.2143004168752,282.1555078118893,65.27959187555086,358.96599295114174,79.77031390146526,246.72267102552516,1.6751441584799666e-7,32.47300785663697,0,9.694503513957026e-4,10.393628069554856,25.170341796149305,2.015049827052963e-4,77.24787730622087,9.737417164333237,30.116987813808294,43.81832601902506,42.41077084599722,3.072497853533663,1.268731278771114,9.429507915927687,9.737417164333237,43.81832601902506,0.32331975642891964,741.9664231106544,0.004382861947010358,1.1298499691365058,0.005048276531691712,71.04483026363471,25.864383239590847,8.202750492258696,199.1786256130448,35.0750618925872,90.17283432909876,24.989049799714692,16.88053425606389,51,268,236,1,54,2,561,47.8,42.1,0.2,9.6,0.4,Mamdani,51,986.6867744447694,28.32516698553812,2.473403065634856,17.774949718838972,48.36667928151826,42.17351056495872,78666.75094307441,0,28.37400511602535,30.6161338930792,1367.5960504434622,0,0,0,30.554779478253224,0.00393836710524983,153.59557324814818,0.00177639623187513,37.589352012938605,168.26920588533315,0.00379243222628902,49.29076175035181,49.15984994532645,275.72310704078234,211.32511669544175,307.10225877634264,100.89463488786012,0,1.2500577421326726,0,5.584021993965922e-4,0.00352451710699279,0.5685694939163314,1.130367265048046,9.4823313539056e-5,1.6857477962498843e-4,0.00423544133807783,1112.049217660765,0,132.53349259662895,1,268,236,54,5.699999999999996,32,425.6867744447694,0.4314305060836686,Competitive (45-50%),High Turnout (30%+),SWING - PERSUADE,198.8279237306916,20.15106808769951,51.04532042630986,-3.24532042630986
34052,2361.156692610424,367.7935842123621,335.9153528985042,1076.1834925030241,79.368333436639,996.8151590663854,0,0,0,19.101785791952278,52.41643363739948,316.9151078811425,25.397722564300594,163.6959072059224,3.361417464797381,42.21723878750022,45.57865625229759,29.803567857788664,13.422027808360767,2.2199472742086184,6.932869288947744,3.361417464797381,45.57865625229759,0.07962191657576234,2197.460785404502,14.118711255198162,87.51170258458399,209.6060322875665,120.09335566726125,155.0092417064972,309.11723185676635,356.67120034210126,48.32860041354944,158.44408575503132,22.342049182544876,9.409618935726249,52,397,219,1,55,0,672,59.1,32.6,0.1,8.2,0,Mamdani,52,2233.548717425142,1.7982428651013878,1.941776599517414,12.12082896438548,80.70315023672471,39.807275519091995,68324.22660081486,0,14.484413487593946,79.45863988674859,1805.314314499484,0,0,0,9.339552022308084,50.845410735611075,365.8473745325449,3.946598016522267,40.22406476937608,69.39090518737792,74.7544669059295,989.657536309215,362.3384652257192,69.16471990783745,737.8595064462909,522.9616254542575,11.742925165753316,0,7.321945658081126,0,25.24162158762195,10.973740945327028,0.30086650663017034,0.5981496613572302,1.868609543170896,3.321972521192704,86.5624734190221,423.31906833109775,1,1291.9020707122952,0,397,219,55,26.5,178,1561.548717425142,0.6991334933698297,Moderate Support (50-60%),High Turnout (30%+),OPPOSITION TERRITORY,129.5758679452971,5.801345049445507,69.74040351483364,-10.640403514833643
34053,1768.9501761658632,201.26073017595743,61.28408523205169,1224.1918658592735,78.69184180265849,1145.5000237693198,2.872954506398001e-7,0,0,8.513866133658906e-4,16.646033994312685,130.89638577224082,0.0015596158377035232,134.66849759515463,4.4485052695616485,64.75592355303927,69.20442883884192,14.84184342472922,7.399664927587396,0.9410120318025221,7.612905067063213,4.4485052695616485,69.20442883884192,0.06869649949348705,1634.2816785707084,6.297237791748946e-4,70.36025721727131,10.598017591460653,16.64790717068768,54.47651510206004,15.909214637751127,292.8045325357033,100.62513063781147,243.61628072912293,22.77583677014489,21.06377473851369,53,5,0,0,0,0,5,100,0,0,0,0,Mamdani,53,809.0254189661078,0.00390504021848126,6.583246587943091e-4,62.03894410489633,37.95614381877338,32.70544766086021,87180.08403914572,0,28.871686177168176,84.26229505581122,2226.7862654036444,0,0,0,35.75258786389942,12.712091664339214,29.25420667203906,1.3382926458451845,31.924067670203428,11.851948040215785,4.6867326698963,56.895170674225874,2.8728327269637264,0.6750371149349484,118.28340041552572,57.84217383482506,0.95636695279022,0,2.035597438299375e-4,0,4.905172691571629e-4,1.911806899815452,0.00618027553001948,0.01228694332506612,8.326527571902613e-5,1.4802715683382423e-4,0.00371918231544983,127.96044372703096,1,1057.4985437657874,0,5,0,0,100,5,804.0254189661078,0.9938197244699806,Strong Support (60%+),Low Turnout (<20%),HIGH OPPORTUNITY,60.31662756845442,7.455467548292353,62.236640264487704,37.763359735512296
34054,4070.2151193026784,529.808850105585,60.07767467977474,3080.4140360873507,511.2904148978746,2569.000657485872,0.12296370360381699,0,0,0.009549696209644937,5.362807693225736,195.9212346542506,18.09349915008391,180.52559881737452,12.561754106634796,63.11707323041936,75.68184839859512,14.492760394600984,4.8135351304924745,0.1317573527697108,4.435283972123388,12.561754106634796,75.68184839859512,0.19902307670027772,3889.689520485304,0.007058471111476692,42.26213768664543,32.422364178588694,37.525185135741346,163.4206258377864,244.18132250702723,769.0373239075237,127.92997841725654,295.39467130613224,18.463436274722547,10.883250385253678,54,197,168,1,36,1,403,48.9,41.7,0.2,8.9,0.2,Mamdani,54,2277.515797381928,2.659498352806594,0.7619282955221287,21.920457011163187,72.56409939300958,39.691570856128934,82695.65858793778,0,19.43482965282886,92.05807042654158,1590.1755682364324,0,0,0,177.91672375677388,4.083178998715835,286.14717494839346,19.725918117759907,28.628311790282982,44.27689262433074,5.772365868969919,236.48530060450744,74.40815647937276,458.9997360265464,1032.242399188622,152.24396365917403,7.741181783207764,0,0.00234527593505353,0,0.0063926433468161,0.6264143232428538,0.17694718098695977,0.3517869023406043,9.341877072669678e-4,0.00166077814625238,0.0417964956657425,369.53703475284067,1,1457.5825226370043,0,197,168,36,7.199999999999996,29,1874.515797381928,0.8230528190130402,Competitive (45-50%),Low Turnout (<20%),SWING - PERSUADE,226.27679537982044,9.9352459218914,57.98057377656742,-9.08057377656742
34055,2191.7721940301276,250.04532574392104,61.0120296413001,1592.730313372428,269.24151995851,1265.1514817123525,58.337311701565845,0,0,0,31.35839907557133,216.6719732955135,10.145552367220603,29.80860053417293,12.284192704509195,57.72276357726993,72.6686066056797,14.19204770607403,9.88569769639733,1.4307325898642316,1.3600227530655125,12.284192704509195,72.6686066056797,0.21281366211901995,2161.9635934959547,10.624566407948933,78.48892956981683,79.31880241376795,29.514691566565002,169.38532954671584,7.379262742298954,379.5452707658984,4.889914597471744e-4,185.54465294564474,16.550908898069704,8.58225099142733,55,87,43,0,11,0,141,61.7,30.5,0,7.8,0,Mamdani,55,2249.860322780219,1.3516166978522115,0.2532159992503536,14.583925987636809,83.07738703391256,30.98280159270726,71832.12126980876,0,11.72332118917994,79.8127215802154,1789.4641574443174,0,0,0,25.35510383482798,0,226.27141573628305,3.0880105050802315e-5,8.685029545538151e-5,36.95899466633249,0,190.9847676716252,35.56719539853171,204.2408942436112,854.3661783892244,91.89830707501926,0.2928198634032396,0,0,0,0,2.3160078788101736e-5,0.06267055717741718,0.12459470139299963,0,0,0,761.5908377181809,1,1919.5709251235849,0,87,43,11,31.200000000000003,44,2108.860322780219,0.9373294428225828,Strong Support (60%+),Low Turnout (<20%),HIGH OPPORTUNITY,62.314098501160466,2.769687427713605,45.830906228314085,15.869093771685918
34056,2624.4290230055044,304.3573131768463,138.63673623970558,1526.9191564886326,56.68961081572872,1467.453013779187,2.7765318937168666,0,0,0,53.367287123663004,438.6177143102474,2.628800334373446,152.4441856909477,2.1600740701612726,55.91513433648341,58.181004062361716,16.879635361951365,16.712881562631896,2.0334818223640365,5.808661021297811,2.1600740701612726,58.181004062361716,0.03863129536920152,2471.9848373145574,9.123247123304775,33.51276769176994,143.611307594999,210.69460626843062,255.75522453146593,77.18268004521006,446.2660090980524,47.04444906898896,202.85157018758684,20.70122263307167,10.109124274728584,56,183,184,0,42,3,412,44.4,44.7,0,10.2,0.7,Cuomo,56,1620.737636031312,0.8143772020080496,3.3421043657280514,13.62872913814709,82.21463513698396,33.11690585776196,81748.73091817532,0,10.791167620507416,75.21889322161977,1828.277636423528,0,0,0,3.183585107479894,0,284.4700193609909,1.6318763092354032,1.3010348859773668,193.90179457980355,0,943.4821814397168,108.8228259119785,537.9185447654191,1719.750498130083,170.26834029746385,50.11261973686015,0,21.087141211624644,0,0,0.4552482807262558,0.25420524015772306,0.5053828690292902,1.3697410971673698,0,0,835.7956010517562,0,1671.7347939071826,0,183,184,42,-0.30000000000000426,-1,1208.737636031312,0.7457947598422769,Opposition (< 45%),Medium Turnout (20-30%),UPHILL PERSUASION,197.08537968728345,12.160227251209204,48.64806817536276,-4.248068175362761
34057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,57,17,11,0,6,0,34,50,32.4,0,17.6,0,Mamdani,57,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1475.1144635162243,0,4159.568116456901,0,17,11,6,17.6,6,-34,NA,Moderate Support (50-60%),Low Turnout (<20%),OPPOSITION TERRITORY,NA,NA,NA,NA
34058,96.88709801316818,15.769795465819485,4.71636468729793,58.465317731460516,5.027308233544693,53.25681095756272,0.18119854035310243,0,0,0,0.46013314022418833,9.08297162912597,0.30577253684586037,7.281509827001921,5.188831471514832,54.96790805967214,60.34375983014203,21.14436346347486,9.374799963449703,0.47491683584294203,7.515458689878679,5.188831471514832,60.34375983014203,0.09439747035455548,89.60558818616627,0.2553018923566829,4.320869164585015,6.741557577557733,7.109232273325609,3.9254802475328683,2.110546174091049,14.345805630449599,3.1041144991779133,12.789015513614489,23.670023017194133,17.736762108823537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34059,373.5915998345097,100.8349612790145,27.043859346862128,183.318732286944,18.73753111889733,164.58120116804665,0,0,0,0,0,0,0,62.394046921689046,5.015511892450879,44.05377456049638,49.06928645294726,34.22957600827301,0,0,16.70113753877973,5.015511892450879,49.06928645294726,0.11384976525821597,311.1975529128206,0,16.226315608117275,10.81754373874485,12.942418401712589,8.113157804058638,13.71510009733722,24.339473412175913,4.249749325935477,9.465350771401745,10.174425822470518,4.407200496585972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34060,750.8903962413783,132.0012993914707,60.29236697642974,380.4903316162509,60.045359065122376,320.4446410359557,3.3151517278686213e-4,0,0,0,9.324234120395497,112.24497806018725,8.507547604283086,48.02963847236126,7.996554406033504,42.6752882497843,50.67188680542666,25.608752932576657,14.948250586508424,1.241757008355473,6.396358072066998,7.996554406033504,50.67188680542666,0.18738138004431457,702.8607577690171,9.06219792245428e-9,2.129702915100003,77.69028710810655,60.22296602574296,90.80598757330856,31.70536627168265,174.79024343262898,14.348873204428994,52.80350265542648,24.87566842855196,9.554150678863753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34061,3519.9412404686054,673.8193642845979,192.65598639602882,1992.6554250119013,226.97191286442552,1688.7793726502914,76.90413949718425,0,0,0,0.0175024661223797,382.20036220442404,58.907703546381086,219.68489655915002,6.448173346047362,47.97748761355648,56.610474121057244,24.616187927196023,10.858146090914351,4.972374516129599e-4,6.241152381563722,6.448173346047362,56.610474121057244,0.13439997938169176,3300.2563439094556,0.005579486714194155,82.36581272886743,42.06781974233084,106.84094896254051,90.12764341250255,174.92090141664488,961.9600907343167,88.34698060822576,435.82376726338214,25.81136375109799,15.882728286817857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
